anio,municipio_id,unidades_de_servicio_nivel_inicial*,unidades_de_servicio_nivel_primario,unidades_de_servicio_nivel_secundario**,sector_de_gestión_estatal***,sector_de_gestión_privada****,matricula_sexo_femenino*****,matricula_sexo_masculino******,matricula_nivel_inicial,matricula_nivel_primario*******,matricula_nivel_secundario********
2021.0,6833.0,35.0,43.0,18.0,111.0,20.0,12546.0,10018.0,2719.0,5773.0,4392.0
2022.0,6833.0,35.0,43.0,18.0,112.0,19.0,11388.0,9806.0,2709.0,5686.0,4293.0
2023.0,6833.0,35.0,43.0,18.0,112.0,19.0,11433.0,9863.0,2671.0,5564.0,4212.0
2011.0,6840.0,110.0,84.0,78.0,204.0,141.0,40303.0,38931.0,14568.0,27355.0,19650.0
2012.0,6840.0,111.0,84.0,78.0,206.0,140.0,40468.0,39353.0,14397.0,27260.0,19831.0
2013.0,6840.0,110.0,84.0,75.0,210.0,140.0,39975.0,39095.0,14539.0,27111.0,20605.0
2014.0,6840.0,110.0,85.0,74.0,213.0,142.0,40973.0,39709.0,14663.0,26971.0,20648.0
2015.0,6840.0,109.0,85.0,74.0,210.0,141.0,40442.0,39514.0,14647.0,26869.0,20523.0
2016.0,6840.0,109.0,86.0,74.0,217.0,139.0,41817.0,40065.0,14747.0,26749.0,20866.0
2017.0,6840.0,109.0,86.0,75.0,206.0,140.0,41439.0,40435.0,15031.0,26574.0,21239.0
2018.0,6840.0,109.0,86.0,75.0,207.0,140.0,41772.0,40692.0,15187.0,26530.0,21659.0
2019.0,6840.0,109.0,86.0,75.0,211.0,140.0,42055.0,41265.0,14913.0,26645.0,21851.0
2020.0,6840.0,109.0,86.0,75.0,206.0,140.0,41090.0,39983.0,14474.0,26772.0,21938.0
2021.0,6840.0,108.0,86.0,76.0,211.0,138.0,42052.0,39517.0,12676.0,26683.0,22539.0
2022.0,6840.0,108.0,87.0,76.0,208.0,142.0,41306.0,38801.0,12402.0,26142.0,22049.0
2023.0,6840.0,107.0,87.0,77.0,209.0,142.0,39454.0,38840.0,11537.0,25669.0,21589.0
2011.0,6861.0,106.0,76.0,79.0,136.0,199.0,33393.0,32646.0,12934.0,21253.0,18686.0
2012.0,6861.0,112.0,76.0,72.0,135.0,199.0,32912.0,32547.0,13096.0,21574.0,18473.0
2013.0,6861.0,114.0,76.0,72.0,136.0,200.0,33522.0,33360.0,13280.0,21538.0,18874.0
2014.0,6861.0,114.0,76.0,72.0,136.0,197.0,33209.0,33284.0,13285.0,21551.0,18947.0
2015.0,6861.0,114.0,76.0,71.0,139.0,195.0,34060.0,34087.0,13117.0,21613.0,19038.0
2016.0,6861.0,115.0,77.0,70.0,143.0,195.0,34008.0,34487.0,13104.0,21694.0,19157.0
2017.0,6861.0,115.0,78.0,69.0,138.0,200.0,34171.0,33841.0,13112.0,21619.0,19038.0
2018.0,6861.0,114.0,78.0,68.0,139.0,198.0,34726.0,34071.0,13159.0,21540.0,19392.0
2019.0,6861.0,114.0,78.0,67.0,137.0,189.0,35167.0,34497.0,12821.0,21932.0,19513.0
2020.0,6861.0,112.0,78.0,64.0,132.0,188.0,34248.0,33357.0,12276.0,21833.0,19569.0
2021.0,6861.0,107.0,76.0,64.0,133.0,181.0,33645.0,32808.0,10689.0,20898.0,19766.0
2022.0,6861.0,106.0,76.0,64.0,133.0,177.0,32568.0,32072.0,10477.0,20246.0,19230.0
2023.0,6861.0,108.0,77.0,65.0,134.0,179.0,32292.0,31569.0,9908.0,19859.0,19040.0
2011.0,6868.0,11.0,11.0,11.0,36.0,15.0,5509.0,5275.0,1764.0,3817.0,3055.0
2012.0,6868.0,11.0,12.0,10.0,35.0,15.0,5437.0,5329.0,1766.0,3924.0,3011.0
2013.0,6868.0,11.0,12.0,10.0,35.0,14.0,5543.0,5419.0,1863.0,4035.0,3134.0
2014.0,6868.0,11.0,12.0,9.0,35.0,14.0,5706.0,5637.0,1882.0,4104.0,3137.0
2015.0,6868.0,11.0,12.0,9.0,33.0,14.0,5718.0,5863.0,1905.0,4160.0,3185.0
2016.0,6868.0,11.0,12.0,9.0,34.0,14.0,5853.0,5837.0,1908.0,4240.0,3219.0
2017.0,6868.0,11.0,12.0,9.0,33.0,15.0,5890.0,5983.0,1901.0,4251.0,3438.0
2018.0,6868.0,11.0,12.0,9.0,33.0,14.0,5992.0,5844.0,1906.0,4215.0,3549.0
2019.0,6868.0,11.0,12.0,10.0,38.0,15.0,6300.0,6066.0,1893.0,4205.0,3640.0
2020.0,6868.0,11.0,12.0,11.0,39.0,16.0,6173.0,6065.0,1799.0,4228.0,3684.0
2021.0,6868.0,11.0,12.0,11.0,37.0,16.0,6386.0,6066.0,1592.0,4207.0,3820.0
2022.0,6868.0,11.0,12.0,11.0,38.0,16.0,6531.0,6254.0,1650.0,4255.0,3814.0
2023.0,6868.0,11.0,12.0,10.0,39.0,15.0,6498.0,6246.0,1562.0,4217.0,3718.0
2011.0,6875.0,22.0,44.0,16.0,106.0,5.0,6130.0,5521.0,1528.0,3857.0,2790.0
2012.0,6875.0,23.0,42.0,14.0,106.0,5.0,6478.0,5674.0,1545.0,3806.0,2835.0
2013.0,6875.0,22.0,39.0,14.0,108.0,5.0,6283.0,5529.0,1508.0,3687.0,2769.0
2014.0,6875.0,22.0,36.0,13.0,105.0,5.0,6259.0,5531.0,1509.0,3680.0,2847.0
2015.0,6875.0,23.0,38.0,12.0,107.0,5.0,6341.0,5882.0,1483.0,3569.0,2837.0
2016.0,6875.0,23.0,38.0,12.0,106.0,5.0,6236.0,5569.0,1565.0,3454.0,2857.0
2017.0,6875.0,23.0,38.0,13.0,105.0,5.0,5946.0,5565.0,1611.0,3371.0,2904.0
2018.0,6875.0,23.0,37.0,13.0,103.0,5.0,6273.0,5727.0,1619.0,3313.0,2979.0
2019.0,6875.0,23.0,35.0,13.0,97.0,5.0,6395.0,5767.0,1641.0,3242.0,3106.0
2020.0,6875.0,22.0,34.0,13.0,90.0,5.0,6629.0,6000.0,1581.0,3313.0,3093.0
2021.0,6875.0,23.0,33.0,13.0,91.0,5.0,6798.0,6133.0,1473.0,3370.0,3089.0
2022.0,6875.0,23.0,35.0,13.0,93.0,5.0,6761.0,6035.0,1455.0,3338.0,2942.0
2023.0,6875.0,23.0,32.0,12.0,90.0,5.0,6385.0,6066.0,1390.0,3279.0,2927.0
2011.0,6882.0,40.0,44.0,30.0,126.0,41.0,18868.0,18828.0,6094.0,14173.0,7289.0
2012.0,6882.0,41.0,44.0,30.0,130.0,44.0,19293.0,19085.0,6083.0,14313.0,7742.0
2013.0,6882.0,41.0,44.0,30.0,132.0,42.0,19933.0,19574.0,6137.0,14299.0,7966.0
2014.0,6882.0,41.0,44.0,30.0,130.0,42.0,19589.0,19578.0,6233.0,14306.0,7914.0
2015.0,6882.0,44.0,44.0,30.0,133.0,44.0,19865.0,20138.0,6313.0,14378.0,8153.0
2016.0,6882.0,44.0,45.0,30.0,136.0,44.0,20375.0,20576.0,6236.0,14512.0,8570.0
2017.0,6882.0,44.0,45.0,30.0,131.0,45.0,20232.0,20264.0,6277.0,14503.0,8554.0
2018.0,6882.0,45.0,45.0,31.0,132.0,44.0,21403.0,21289.0,6380.0,14598.0,8993.0
2019.0,6882.0,46.0,45.0,30.0,133.0,45.0,22501.0,22332.0,6475.0,14516.0,9182.0
2020.0,6882.0,47.0,45.0,30.0,128.0,45.0,21901.0,21367.0,6603.0,14571.0,9148.0
2021.0,6882.0,46.0,45.0,30.0,130.0,44.0,22244.0,21505.0,5835.0,14510.0,9418.0
2022.0,6882.0,45.0,45.0,31.0,130.0,43.0,22259.0,21361.0,5745.0,14338.0,9505.0
2023.0,6882.0,45.0,45.0,31.0,129.0,43.0,21912.0,20952.0,5502.0,13778.0,9537.0
